164.13999999999987,-1254.1150000000007,731.7990000000001,4.517277777777778,20/01/2021 08:01:02,-0.13/1.0
211.93999999999994,-1242.065,466.4890000000003,2.84444512195122,20/01/2021 09:01:02,-0.17/1.0
219.46999999999994,-1244.9549999999995,462.89899999999994,2.8225548780487806,20/01/2021 09:15:15,-0.18/1.0
221.95999999999998,-1228.4140000000007,453.43799999999993,2.7648658536585367,20/01/2021 09:40:21,-0.18/1.0
227.18,-1238.694,474.49699999999973,2.893274390243901,20/01/2021 10:01:02,-0.18/1.0
236.01999999999987,-1217.0650000000005,452.49900000000014,2.759140243902439,20/01/2021 10:39:26,-0.19/1.0
225.19999999999982,-1222.7050000000008,455.44899999999996,2.7771280487804875,20/01/2021 10:52:27,-0.18/1.0
232.9399999999998,-1229.4250000000006,452.0390000000002,2.7563353658536593,20/01/2021 11:01:02,-0.19/1.0
247.61000000000007,-1236.704000000001,428.9670000000001,2.615652439024391,20/01/2021 12:01:02,-0.2/1.0
257.1700000000001,-1234.2530000000006,427.5469999999999,2.6069939024390245,20/01/2021 13:01:02,-0.21/1.0
9.849999999999994,-1225.2529999999997,335.63600000000014,2.4498978102189795,20/01/2021 13:13:13,-0.01/1.0
9.279999999999987,-1233.5530000000008,329.63599999999985,2.4061021897810204,20/01/2021 13:22:42,-0.01/1.0
6.780000000000001,-1221.8239999999996,329.617,2.405963503649636,20/01/2021 13:41:37,-0.01/1.0
8.140000000000015,-1225.8940000000011,327.6379999999998,2.391518248175181,20/01/2021 14:01:02,-0.01/1.0
18.63999999999993,-1211.2749999999996,324.0790000000003,2.365540145985403,20/01/2021 15:01:02,-0.02/1.0
34.269999999999996,-1216.4230000000016,307.15599999999995,2.2420145985401456,20/01/2021 16:01:02,-0.03/1.0
71.10999999999999,-1086.94,0.0,0.0,20/01/2021 17:01:02,-0.07/1.0
